Feature_Combination,Num_Features,LogLik_Original_Copula,LogLik_Refit_Copula,LogLik_Drop_Original,LogLik_Drop_Refit,LogLik_Drop_vs_OriginalCombo
resting_heart+weight+age+distance,4,0.004697557992213705,0.052620336737716294,3.073890447531424,4.149061973044505,1.0751715255130811
entropy_steps+steps+age,3,0.004794858919330526,0.0387864353181951,3.0737931466043067,4.162895874464026,1.0891027278597196
height+resting_heart+calories,3,0.004827485194051132,0.01834173557306555,3.073760520329586,4.183340574209155,1.109580053879569
entropy_heart+weight+age+distance,4,0.004878559835087792,0.11289375950632517,3.0737094456885496,4.088788550275896,1.0150791045873464
entropy_steps+resting_heart+steps+distance,4,0.004945607673831981,0.2121184738744879,3.0736423978498055,3.9895638359077332,0.9159214380579277
resting_heart+weight+age+calories,4,0.005005042657518333,0.02973892083802305,3.0735829628661193,4.171943388944198,1.098360426078079
entropy_heart+intensity_karvonen+age,3,0.005113806846167593,0.044616994057634814,3.0734741986774696,4.157065315724586,1.0835911170471166
steps_times_distance+entropy_steps+weight+age,4,0.005124352394752528,0.1534575790240696,3.073463653128885,4.048224730758151,0.9747610776292661
entropy_heart+weight+age+calories,4,0.005131882913302181,0.055209121256364097,3.0734561226103354,4.1464731885258574,1.073017065915522
intensity_karvonen+steps_times_distance+height,3,0.005295794386708966,0.10702497875517815,3.0732922111369283,4.094657331027043,1.0213651198901146
sd_norm_heart+steps+age,3,0.005330778725583851,0.13758369573563262,3.0732572267980536,4.064098614046588,0.9908413872485347
entropy_heart+intensity_karvonen+height,3,0.0054977390902691894,0.028870067608378968,3.0730902664333684,4.172812242173842,1.099721975740474
entropy_heart+norm_heart+steps+weight,4,0.005514139567821728,0.13956085373272573,3.073073865955816,4.062121456049495,0.9890475900936795
entropy_steps+heart_rate+age,3,0.005984050633154516,0.006845056050048991,3.072603954890483,4.194837253732172,1.1222332988416888
entropy_steps+weight+age+distance,4,0.00605957513607322,0.08691765737288351,3.0725284303875644,4.114764652409337,1.042236222021773
steps+weight,2,0.006119676458145931,0.028909458130592404,3.0724683290654915,4.1727728516516285,1.100304522586137
norm_heart+resting_heart+steps,3,0.006193412229174272,0.14023539553661676,3.072394593294463,4.061446914245605,0.9890523209511417
sd_norm_heart+steps,2,0.006252005255286564,0.1077687155647832,3.072336000268351,4.093913594217438,1.0215775939490865
intensity_karvonen+steps_times_distance+age,3,0.006514490380864886,0.13684653641864836,3.0720735151427725,4.064835773363573,0.9927622582208002
weight+calories,2,0.006625431239346525,0.008160197278911326,3.071962574284291,4.1935221125033095,1.1215595382190187
norm_heart+steps_times_distance+age,3,0.006698419290112634,0.12645252263419565,3.071889586233525,4.075229787148025,1.0033402009145003
entropy_heart+intensity_karvonen+resting_heart+steps,4,0.0068202340592972005,0.26040344541487603,3.0717677714643403,3.9412788643673453,0.869511092903005
norm_heart+steps_times_distance,2,0.006822688664210983,0.09496072655572864,3.0717653168594263,4.106721583226492,1.034956266367066
norm_heart+resting_heart+steps+age,4,0.006992001514377913,0.16506768935545824,3.0715960040092596,4.036614620426763,0.965018616417503
entropy_heart+intensity_karvonen,2,0.007011465757666523,0.025808600616797895,3.071576539765971,4.175873709165423,1.1042971693994525
entropy_heart+height+calories,3,0.007073789934409411,0.0395783133927606,3.071514215589228,4.162103996389461,1.090589780800233
intensity_karvonen+resting_heart,2,0.007138695968417029,5.0552733612429505e-05,3.0714493095552204,4.201631757048609,1.1301824474933881
norm_heart+steps_times_distance+weight,3,0.007190481569069164,0.12915027388863207,3.0713975239545683,4.072532035893589,1.001134511939021
resting_heart+steps+weight+calories,4,0.007243436312867474,0.09805099496610993,3.07134456921077,4.103631314816111,1.032286745605341
entropy_heart+norm_heart+height,3,0.0073659047566189476,0.020356758405893315,3.0712221007670184,4.181325551376328,1.1101034506093095
norm_heart+entropy_steps+steps+age,4,0.007524866460969434,0.11792713527229276,3.071063139062668,4.083755174509928,1.0126920354472602
resting_heart+steps+weight,3,0.007558965629278429,0.07140543495648258,3.071029039894359,4.130276874825738,1.0592478349313792
entropy_heart+norm_heart,2,0.007571326128032161,0.018120696799177945,3.0710166793956053,4.183561612983043,1.1125449335874378
entropy_heart+norm_heart+age,3,0.007625426047819413,0.033592695754602886,3.070962579475818,4.168089614027618,1.0971270345518
entropy_steps+heart_rate+weight+age,4,0.007810478153323974,0.012353449335969312,3.0707775273703133,4.189328860446252,1.1185513330759385
steps_times_distance+heart_rate+age,3,0.007822784614680089,0.08488722427819517,3.0707652209089575,4.116795085504026,1.0460298645950683
steps_times_distance+heart_rate,2,0.007866448123958448,0.053600800709250954,3.070721557399679,4.14808150907297,1.0773599516732908
heart_rate+steps+distance,3,0.008045122502638002,0.06419412430138725,3.0705428830209995,4.137488185480834,1.066945302459834
entropy_heart+resting_heart+steps+distance,4,0.00822331641836068,0.2504347377236813,3.070364689105277,3.9512475720585396,0.8808828829532627
entropy_heart+resting_heart+steps+calories,4,0.008249130231598345,0.18900986572435297,3.0703388752920393,4.012672444057868,0.9423335687658287
entropy_heart+intensity_karvonen+weight,3,0.008259812031594439,0.030058050674102887,3.070328193492043,4.1716242591081185,1.1012960656160757
entropy_heart+intensity_karvonen+weight+age,4,0.00826250938067407,0.04923742984023627,3.0703254961429636,4.152444879941985,1.0821193837990215
norm_heart+steps_times_distance+weight+age,4,0.008362496342937627,0.16379772972283993,3.0702255091806996,4.037884580059381,0.9676590708786814
intensity_karvonen+resting_heart+weight+age,4,0.008369570615260127,0.023932769205348328,3.0702184349083774,4.1777495405768725,1.107531105668495
steps_times_distance+heart_rate+weight,3,0.008408570135886782,0.08836777554168267,3.0701794353877507,4.113314534240539,1.043135098852788
entropy_heart+steps+weight+calories,4,0.008570710969289227,0.11409407539628105,3.070017294554348,4.08758823438594,1.0175709398315922
entropy_steps+steps+weight,3,0.008651603881241518,0.045182353779412224,3.069936401642396,4.156499956002809,1.0865635543604126
entropy_heart+steps_times_distance+heart_rate+age,4,0.008657485312764168,0.2538254709164431,3.0699305202108733,3.947856838865778,0.8779263186549047
entropy_heart+steps_times_distance+heart_rate,3,0.008722708975543333,0.2223136161427322,3.069865296548094,3.979368693639489,0.9095033970913948
intensity_karvonen+steps+age+calories,4,0.008730040520420312,0.11237747135936384,3.069857965003217,4.089304838422858,1.0194468734196405
entropy_heart+norm_heart+weight,3,0.008766857961706764,0.0226051456185704,3.069821147561931,4.179077164163651,1.1092560166017202
intensity_karvonen+steps_times_distance+weight+age,4,0.008803323352809825,0.17427488223551668,3.0697846821708277,4.027407427546704,0.9576227453758763
sd_norm_heart+steps_times_distance+height,3,0.008899700716354538,0.15092904811408173,3.0696883048072827,4.050753261668139,0.9810649568608563
heart_rate+steps+age+distance,4,0.00901501055724084,0.09507365543610741,3.069572994966397,4.106608654346114,1.037035659379717
entropy_steps+resting_heart,2,0.009031647683226495,0.08505471697951501,3.069556357840411,4.116627592802706,1.0470712349622948
sd_norm_heart+steps_times_distance+age,3,0.009110791647810272,0.18472089385234297,3.0694772138758273,4.016961415929878,0.947484202054051
sd_norm_heart+height+steps,3,0.009217805688939235,0.1098757275523824,3.0693701998346983,4.091806582229839,1.0224363823951403
intensity_karvonen+resting_heart+weight,3,0.009320124836050001,0.010132279422770354,3.0692678806875873,4.19155003035945,1.1222821496718631
intensity_karvonen+steps_times_distance,2,0.009356847797024132,0.1040961696562499,3.0692311577266134,4.097586140125971,1.0283549823993576
steps_times_distance+heart_rate+weight+age,4,0.009507953574683078,0.12285961050004926,3.0690800519489545,4.0788226992821714,1.009742647333217
entropy_heart+height+steps,3,0.009620696968810578,0.036790091855772755,3.068967308554827,4.1648922179264485,1.0959249093716217
intensity_karvonen+steps_times_distance+weight,3,0.009776687297699215,0.1384331141201567,3.0688113182259382,4.063249195662064,0.994437877436126
steps+weight+age,3,0.009919676594060654,0.0547485794896561,3.0686683289295766,4.146933730292565,1.0782654013629882
entropy_heart+resting_heart,2,0.009936515853418423,0.08936246325434047,3.068651489670219,4.112319846527881,1.043668356857662
entropy_heart+resting_heart+age,3,0.009947288334266835,0.10023109146997297,3.0686407171893704,4.101451218312248,1.0328105011228779
sd_norm_heart+steps_times_distance,2,0.010043706393918312,0.1503078494124688,3.068544299129719,4.051374460369752,0.9828301612400332
entropy_heart+norm_heart+weight+age,4,0.01016634551550697,0.03838499397596693,3.0684216600081307,4.163297315806254,1.0948756557981234
entropy_heart+steps_times_distance+heart_rate+weight,4,0.01023214135914686,0.2648698345682142,3.0683558641644906,3.936812475214007,0.8684566110495164
entropy_heart+resting_heart+age+calories,4,0.010262133398827762,0.13993970877182466,3.0683258721248095,4.061742601010397,0.9934167288855873
intensity_karvonen+entropy_steps+resting_heart+steps,4,0.010270831521606322,0.22480884512212887,3.068317174002031,3.976873464660092,0.9085562906580611
entropy_heart+weight+calories,3,0.010307171352853898,0.04395683661472236,3.0682808341707837,4.157725473167499,1.0894446389967154
sd_norm_heart+steps_times_distance+weight,3,0.01044814431041129,0.18448865766073708,3.068139861213226,4.017193652121484,0.9490537909082577
steps_times_distance+entropy_steps+resting_heart,3,0.010474866267219433,0.19053588986151515,3.068113139256418,4.011146419920706,0.9430332806642885
heart_rate+steps+age+calories,4,0.010498299951999579,0.08350124042263417,3.068089705571638,4.118181069359587,1.0500913637879492
norm_heart+entropy_steps+steps+weight,4,0.010642956284518376,0.12309647005167527,3.067945049239119,4.078585839730546,1.010640790491427
entropy_heart+height+resting_heart,3,0.010703722970739613,0.09095389409995487,3.067884282552898,4.110728415682266,1.0428441331293685
intensity_karvonen+steps_times_distance+height+resting_heart,4,0.010839871883103161,0.180206269573994,3.067748133640534,4.021476040208227,0.9537279065676927
entropy_steps+resting_heart+steps,3,0.01087799558275757,0.12884658188230744,3.06771000994088,4.072835727899914,1.005125717959034
sd_norm_heart+steps_times_distance+weight+age,4,0.0109212931463087,0.22219373409761917,3.0676667123773287,3.979488575684602,0.9118218633072734
entropy_heart+steps+weight,3,0.010927143610152443,0.06401850167410571,3.067660861913485,4.137663808108115,1.0700029461946303
entropy_heart+steps_times_distance+resting_heart+age,4,0.011088863693683382,0.29466048483846063,3.067499141829954,3.9070218249437607,0.8395226831138065
resting_heart+steps+weight+age,4,0.011144801053931862,0.09730725591401719,3.0674432044697055,4.104375053868204,1.0369318493984987
entropy_heart+steps_times_distance+resting_heart,3,0.011161662808183332,0.26223310703399366,3.067426342715454,3.9394492027482273,0.8720228600327733
entropy_steps+height+steps+distance,4,0.0112666117982788,0.09208793796257489,3.0673213937253587,4.109594371819647,1.0422729780942879
entropy_steps+resting_heart+weight,3,0.011338930150442277,0.09239417955970407,3.067249075373195,4.1092881302225175,1.0420390548493224
entropy_steps+resting_heart+age,3,0.0116386641098634,0.08741605443039795,3.066949341413774,4.114266255351823,1.0473169139380492
resting_heart+weight+calories,3,0.011726201136129976,0.02845030427595075,3.0668618043875076,4.173232005506271,1.106370201118763
entropy_heart+steps_times_distance+height+resting_heart,4,0.011885756398385232,0.26392946874601547,3.0667022491252522,3.9377528410362057,0.8710505919109535
steps_times_distance+entropy_steps+heart_rate,3,0.012014625078779245,0.13980660080724774,3.0665733804448583,4.0618757089749735,0.9953023285301152
entropy_steps+heart_rate+steps+distance,4,0.01240277614495941,0.14931719775985675,3.066185229378678,4.052365112022365,0.9861798826436865
entropy_steps+heart_rate+height,3,0.012420211864323419,0.011264180774067033,3.066167793659314,4.190418129008154,1.1242503353488398
steps_times_distance+entropy_steps+resting_heart+weight,4,0.012848188867469516,0.22505233292335083,3.065739816656168,3.97662997685887,0.9108901602027024
entropy_heart+resting_heart+weight,3,0.012885173831203151,0.09519815639092423,3.0657028316924344,4.106484153391297,1.0407813216988626
steps_times_distance+entropy_steps+resting_heart+age,4,0.012954151134152839,0.22281219861239515,3.0656338543894845,3.978870111169826,0.9132362567803414
steps_times_distance+entropy_steps+heart_rate+weight,4,0.012969286853703063,0.17462678318734093,3.0656187186699344,4.02705552659488,0.961436807924946
intensity_karvonen+entropy_steps+height+steps,4,0.013142218399196132,0.11212954345763612,3.065445787124441,4.089552766324585,1.0241069792001443
entropy_heart+heart_rate+steps+distance,4,0.013346413634257759,0.21072791622687329,3.0652415918893796,3.9909543935553478,0.9257128016659681
sd_norm_heart+steps+weight,3,0.013361172833610779,0.13764374028888662,3.0652268326900267,4.064038569493334,0.9988117368033076
norm_heart+steps+distance,3,0.013463482174397148,0.07215318943152427,3.0651245233492403,4.129529120350697,1.0644045970014568
entropy_steps+age+calories,3,0.01351959500485301,0.05131079950918883,3.0650684105187844,4.1503715102730325,1.085303099754248
norm_heart+height+steps+distance,4,0.013679950449413447,0.07551510369886832,3.064908055074224,4.126167206083353,1.061259151009129
entropy_heart+resting_heart+steps,3,0.01369238212540387,0.14462536937686216,3.0648956233982334,4.057056940405359,0.9921613170071257
entropy_steps+resting_heart+distance,3,0.013830715858869871,0.1678957536359456,3.0647572896647675,4.033786556146276,0.9690292664815083
entropy_steps+resting_heart+steps+age,4,0.013910731019377124,0.1532809092218001,3.0646772745042603,4.048401400560421,0.9837241260561611
entropy_heart+resting_heart+weight+age,4,0.014014884508728474,0.10617494069729842,3.064573121014909,4.095507369084923,1.030934248070014
entropy_heart+resting_heart+steps+age,4,0.014138646166975025,0.17427791198597242,3.0644493593566624,4.027404397796249,0.9629550384395866
entropy_heart+steps_times_distance+resting_heart+weight,4,0.014159424290157648,0.30664565574117286,3.06442858123348,3.895036654041048,0.8306080728075682
heart_rate+steps+weight+distance,4,0.014206852318815869,0.09548841446312642,3.0643811532048217,4.106193895319095,1.0418127421142729
entropy_heart+steps+weight+age,4,0.014225175417055248,0.09429763041193842,3.064362830106582,4.107384679370282,1.0430218492637002
